data
"2，8%，是不是高利贷
依据《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》，借贷双方约定的利率未超过年利率24%，出借人有权请求借款人按照约定的利率支付利息；但如果借贷双方约定的利率超过年利率36%，则超过年利率36%部分的利息应当被认定无效。《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第二十六条借贷双方约定的利率未超过年利率24%，出借人请求借款人按照约定的利率支付利息的，人民法院应予支持。借贷双方约定的利率超过年利率36%，超过部分的利息约定无效。借款人请求出借人返还已支付的超过年利率36%部分的利息的，人民法院应予支持。"
"如果是律师放高利贷犯法吗
依据《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》，借贷双方约定的利率未超过年利率24%，出借人有权请求借款人按照约定的利率支付利息；但如果借贷双方约定的利率超过年利率36%，则超过年利率36%部分的利息应当被认定无效。《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第二十六条借贷双方约定的利率未超过年利率24%，出借人请求借款人按照约定的利率支付利息的，人民法院应予支持。借贷双方约定的利率超过年利率36%，超过部分的利息约定无效。借款人请求出借人返还已支付的超过年利率36%部分的利息的，人民法院应予支持。"
"xx分期属于高利贷，哪个法院会受理
依据《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》，借贷双方约定的利率未超过年利率24%，出借人有权请求借款人按照约定的利率支付利息；但如果借贷双方约定的利率超过年利率36%，则超过年利率36%部分的利息应当被认定无效。《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第二十六条借贷双方约定的利率未超过年利率24%，出借人请求借款人按照约定的利率支付利息的，人民法院应予支持。借贷双方约定的利率超过年利率36%，超过部分的利息约定无效。借款人请求出借人返还已支付的超过年利率36%部分的利息的，人民法院应予支持。"
"私人怎样放高利贷违法
依据《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》，借贷双方约定的利率未超过年利率24%，出借人有权请求借款人按照约定的利率支付利息；但如果借贷双方约定的利率超过年利率36%，则超过年利率36%部分的利息应当被认定无效。《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第二十六条借贷双方约定的利率未超过年利率24%，出借人请求借款人按照约定的利率支付利息的，人民法院应予支持。借贷双方约定的利率超过年利率36%，超过部分的利息约定无效。借款人请求出借人返还已支付的超过年利率36%部分的利息的，人民法院应予支持。"
"借10万高利贷要还
依据《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》，借贷双方约定的利率未超过年利率24%，出借人有权请求借款人按照约定的利率支付利息；但如果借贷双方约定的利率超过年利率36%，则超过年利率36%部分的利息应当被认定无效。《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第二十六条借贷双方约定的利率未超过年利率24%，出借人请求借款人按照约定的利率支付利息的，人民法院应予支持。借贷双方约定的利率超过年利率36%，超过部分的利息约定无效。借款人请求出借人返还已支付的超过年利率36%部分的利息的，人民法院应予支持。"
"2017年高利贷借14###00多天该还多
2017年高利贷借14###00多天该还多
依据《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》，借贷双方约定的利率未超过年利率24%，出借人有权请求借款人按照约定的利率支付利息；但如果借贷双方约定的利率超过年利率36%，则超过年利率36%部分的利息应当被认定无效。《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第二十六条借贷双方约定的利率未超过年利率24%，出借人请求借款人按照约定的利率支付利息的，人民法院应予支持。借贷双方约定的利率超过年利率36%，超过部分的利息约定无效。借款人请求出借人返还已支付的超过年利率36%部分的利息的，人民法院应予支持。"
"网络平台放高利贷是合法的吗
依据《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》，借贷双方约定的利率未超过年利率24%，出借人有权请求借款人按照约定的利率支付利息；但如果借贷双方约定的利率超过年利率36%，则超过年利率36%部分的利息应当被认定无效。《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第二十六条借贷双方约定的利率未超过年利率24%，出借人请求借款人按照约定的利率支付利息的，人民法院应予支持。借贷双方约定的利率超过年利率36%，超过部分的利息约定无效。借款人请求出借人返还已支付的超过年利率36%部分的利息的，人民法院应予支持。"
"日利为0.41%是不是高利贷了
依据《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》，借贷双方约定的利率未超过年利率24%，出借人有权请求借款人按照约定的利率支付利息；但如果借贷双方约定的利率超过年利率36%，则超过年利率36%部分的利息应当被认定无效。《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第二十六条借贷双方约定的利率未超过年利率24%，出借人请求借款人按照约定的利率支付利息的，人民法院应予支持。借贷双方约定的利率超过年利率36%，超过部分的利息约定无效。借款人请求出借人返还已支付的超过年利率36%部分的利息的，人民法院应予支持。"
"佰仟是不是高利贷？
佰仟分期12###，分36期，每期还735左右，还了七八期，逾期五个月个月左右，现在一次性要付清2####，请问这个年利率是多少？有没有超过国家规定的百分之24？谢谢。
依据《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》，借贷双方约定的利率未超过年利率24%，出借人有权请求借款人按照约定的利率支付利息；但如果借贷双方约定的利率超过年利率36%，则超过年利率36%部分的利息应当被认定无效。《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第二十六条借贷双方约定的利率未超过年利率24%，出借人请求借款人按照约定的利率支付利息的，人民法院应予支持。借贷双方约定的利率超过年利率36%，超过部分的利息约定无效。借款人请求出借人返还已支付的超过年利率36%部分的利息的，人民法院应予支持。"
"亲身体会!打着平安的旗号其实就是高利贷中的高利贷。
平安普惠吃人都不吐骨头的，贷款套路很深变向收取客户双向利息。
依据《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》，借贷双方约定的利率未超过年利率24%，出借人有权请求借款人按照约定的利率支付利息；但如果借贷双方约定的利率超过年利率36%，则超过年利率36%部分的利息应当被认定无效。《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第二十六条借贷双方约定的利率未超过年利率24%，出借人请求借款人按照约定的利率支付利息的，人民法院应予支持。借贷双方约定的利率超过年利率36%，超过部分的利息约定无效。借款人请求出借人返还已支付的超过年利率36%部分的利息的，人民法院应予支持。"
"马上消费也是高利贷
马上消费也是高利贷
依据《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》，借贷双方约定的利率未超过年利率24%，出借人有权请求借款人按照约定的利率支付利息；但如果借贷双方约定的利率超过年利率36%，则超过年利率36%部分的利息应当被认定无效。《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第二十六条借贷双方约定的利率未超过年利率24%，出借人请求借款人按照约定的利率支付利息的，人民法院应予支持。借贷双方约定的利率超过年利率36%，超过部分的利息约定无效。借款人请求出借人返还已支付的超过年利率36%部分的利息的，人民法院应予支持。"
"为什么我的金条借1000一天要0.85元，高利贷
依据《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》，借贷双方约定的利率未超过年利率24%，出借人有权请求借款人按照约定的利率支付利息；但如果借贷双方约定的利率超过年利率36%，则超过年利率36%部分的利息应当被认定无效。《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第二十六条借贷双方约定的利率未超过年利率24%，出借人请求借款人按照约定的利率支付利息的，人民法院应予支持。借贷双方约定的利率超过年利率36%，超过部分的利息约定无效。借款人请求出借人返还已支付的超过年利率36%部分的利息的，人民法院应予支持。"
"借700元七天时间还1050元算不算高利贷？
借700元七天时间还1050元算不算高利贷？
依据《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》，借贷双方约定的利率未超过年利率24%，出借人有权请求借款人按照约定的利率支付利息；但如果借贷双方约定的利率超过年利率36%，则超过年利率36%部分的利息应当被认定无效。《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第二十六条借贷双方约定的利率未超过年利率24%，出借人请求借款人按照约定的利率支付利息的，人民法院应予支持。借贷双方约定的利率超过年利率36%，超过部分的利息约定无效。借款人请求出借人返还已支付的超过年利率36%部分的利息的，人民法院应予支持。"
"年化23.4%是不是高利贷
依据《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》，借贷双方约定的利率未超过年利率24%，出借人有权请求借款人按照约定的利率支付利息；但如果借贷双方约定的利率超过年利率36%，则超过年利率36%部分的利息应当被认定无效。《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第二十六条借贷双方约定的利率未超过年利率24%，出借人请求借款人按照约定的利率支付利息的，人民法院应予支持。借贷双方约定的利率超过年利率36%，超过部分的利息约定无效。借款人请求出借人返还已支付的超过年利率36%部分的利息的，人民法院应予支持。"
"放高利贷多大的利才受法律
依据《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》，借贷双方约定的利率未超过年利率24%，出借人有权请求借款人按照约定的利率支付利息；但如果借贷双方约定的利率超过年利率36%，则超过年利率36%部分的利息应当被认定无效。《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第二十六条借贷双方约定的利率未超过年利率24%，出借人请求借款人按照约定的利率支付利息的，人民法院应予支持。借贷双方约定的利率超过年利率36%，超过部分的利息约定无效。借款人请求出借人返还已支付的超过年利率36%部分的利息的，人民法院应予支持。"
"高利贷利息一般为多少的时候违法
依据《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》，借贷双方约定的利率未超过年利率24%，出借人有权请求借款人按照约定的利率支付利息；但如果借贷双方约定的利率超过年利率36%，则超过年利率36%部分的利息应当被认定无效。《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第二十六条借贷双方约定的利率未超过年利率24%，出借人请求借款人按照约定的利率支付利息的，人民法院应予支持。借贷双方约定的利率超过年利率36%，超过部分的利息约定无效。借款人请求出借人返还已支付的超过年利率36%部分的利息的，人民法院应予支持。"
"十三万每个月还五千五百多还三年是高利贷吗？
十三万每个月还五千五百多还三年是高利贷吗？
依据《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》，借贷双方约定的利率未超过年利率24%，出借人有权请求借款人按照约定的利率支付利息；但如果借贷双方约定的利率超过年利率36%，则超过年利率36%部分的利息应当被认定无效。《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第二十六条借贷双方约定的利率未超过年利率24%，出借人请求借款人按照约定的利率支付利息的，人民法院应予支持。借贷双方约定的利率超过年利率36%，超过部分的利息约定无效。借款人请求出借人返还已支付的超过年利率36%部分的利息的，人民法院应予支持。"
"高利贷还不了可以不还吗
依据《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》，借贷双方约定的利率未超过年利率24%，出借人有权请求借款人按照约定的利率支付利息；但如果借贷双方约定的利率超过年利率36%，则超过年利率36%部分的利息应当被认定无效。《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第二十六条借贷双方约定的利率未超过年利率24%，出借人请求借款人按照约定的利率支付利息的，人民法院应予支持。借贷双方约定的利率超过年利率36%，超过部分的利息约定无效。借款人请求出借人返还已支付的超过年利率36%部分的利息的，人民法院应予支持。"
"借五万24期还7##20算高利贷吗
借五万24期还7##20算高利贷吗
依据《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》，借贷双方约定的利率未超过年利率24%，出借人有权请求借款人按照约定的利率支付利息；但如果借贷双方约定的利率超过年利率36%，则超过年利率36%部分的利息应当被认定无效。《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第二十六条借贷双方约定的利率未超过年利率24%，出借人请求借款人按照约定的利率支付利息的，人民法院应予支持。借贷双方约定的利率超过年利率36%，超过部分的利息约定无效。借款人请求出借人返还已支付的超过年利率36%部分的利息的，人民法院应予支持。"
"民间放高利贷犯法吗
民间放高利贷犯法吗
依据《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》，借贷双方约定的利率未超过年利率24%，出借人有权请求借款人按照约定的利率支付利息；但如果借贷双方约定的利率超过年利率36%，则超过年利率36%部分的利息应当被认定无效。《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第二十六条借贷双方约定的利率未超过年利率24%，出借人请求借款人按照约定的利率支付利息的，人民法院应予支持。借贷双方约定的利率超过年利率36%，超过部分的利息约定无效。借款人请求出借人返还已支付的超过年利率36%部分的利息的，人民法院应予支持。"
"既有分期是一家高利贷公司吗
依据《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》，借贷双方约定的利率未超过年利率24%，出借人有权请求借款人按照约定的利率支付利息；但如果借贷双方约定的利率超过年利率36%，则超过年利率36%部分的利息应当被认定无效。《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第二十六条借贷双方约定的利率未超过年利率24%，出借人请求借款人按照约定的利率支付利息的，人民法院应予支持。借贷双方约定的利率超过年利率36%，超过部分的利息约定无效。借款人请求出借人返还已支付的超过年利率36%部分的利息的，人民法院应予支持。"
"5万高利贷利息怎么算
依据《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》，借贷双方约定的利率未超过年利率24%，出借人有权请求借款人按照约定的利率支付利息；但如果借贷双方约定的利率超过年利率36%，则超过年利率36%部分的利息应当被认定无效。《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第二十六条借贷双方约定的利率未超过年利率24%，出借人请求借款人按照约定的利率支付利息的，人民法院应予支持。借贷双方约定的利率超过年利率36%，超过部分的利息约定无效。借款人请求出借人返还已支付的超过年利率36%部分的利息的，人民法院应予支持。"
"普惠快信是不是高利贷公司
普惠快信利息是80%严重超出国家规定范围24%-36%！超出部分不要还。签了合同就按本金加24%的利息还。他们电话骚扰家人拍照录音留证等他们，他们没资格起诉。利息计算方法上网查利息计算器
依据《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》，借贷双方约定的利率未超过年利率24%，出借人有权请求借款人按照约定的利率支付利息；但如果借贷双方约定的利率超过年利率36%，则超过年利率36%部分的利息应当被认定无效。《最高人民法院关于审理民间借贷案件适用法律若干问题的规定》第二十六条借贷双方约定的利率未超过年利率24%，出借人请求借款人按照约定的利率支付利息的，人民法院应予支持。借贷双方约定的利率超过年利率36%，超过部分的利息约定无效。借款人请求出借人返还已支付的超过年利率36%部分的利息的，人民法院应予支持。"
"准备起诉借款人律师代理费需要多少钱诉
各地区有一定差异，大致如下：无财产争议案件：普通民事、经济、行政案件，不涉及财产的，根据案件性质、复杂程度、工作所需耗费时间等因素，在6###—1#####元之间协商收取；外地民事、经济、行政案件不涉及财产的，代理费不低于2####元；律师代理分为以下几种第一种：一般代理。依律师职业道德为当事人代理案件，维护当事人权利。一般为纠纷标的的3-5%。标的高的话也可以低于该比例。第二种：风险代理。按胜诉金额或以得到的金额的百分比支付代理费，或按减少的支付额的百分比支付代理费，比例当然高于一般代理。第三种：半风险代理。给一定的基本费用，其他的再按风险代理计算，当然就介于一般代理和风险代理的比例之间。"
"一般赡养老人纠纷找律师要多少钱啊，问了一个律师要
各地区有一定差异，大致如下：无财产争议案件：普通民事、经济、行政案件，不涉及财产的，根据案件性质、复杂程度、工作所需耗费时间等因素，在6###—1#####元之间协商收取；外地民事、经济、行政案件不涉及财产的，代理费不低于2####元；律师代理分为以下几种第一种：一般代理。依律师职业道德为当事人代理案件，维护当事人权利。一般为纠纷标的的3-5%。标的高的话也可以低于该比例。第二种：风险代理。按胜诉金额或以得到的金额的百分比支付代理费，或按减少的支付额的百分比支付代理费，比例当然高于一般代理。第三种：半风险代理。给一定的基本费用，其他的再按风险代理计算，当然就介于一般代理和风险代理的比例之间。"
"我想做个婚前财产公证，须花多少钱
婚前财产公证收费与公证的内容有关，大体上收费范围1##-3##元。根据相关的收费标准，公证处的收费项目和收费标准如下（各地略有异同但差别不大）：一、证明法律行为1、证明土地使用权出让、转让，房屋转让、买卖及股权转让标的额5#####元以下部分，收取比例为#．3％，按比例收费不到2##元的，按2##元收取，5####1元至5######元部分，收取#．25％，5#####1元至1#######元部分，收取#.2％，1######1元至2#######元部分，收取#.15％，2######1元至5#######元部分，收取#.1％，5######1元至1########元部分，收取#．#5％，1#######1元以上部分，收取#.#1％。2、证明其他经济合同标的额2####元以下的，收取比例为1%，2###1元至5####元部分，收取#.8%，5###1元至1#####元部分，收取#.6％，1####1元至5#####元部分，收取#．5％，5####1元至1######元部分，收取#.4%，1#####1元至2######元部分，收取#.3%，2#####1元至3######元部分，收取#.2%，3#####1元至4######元部分，收取#.1%，4#####1元以上部分，收取#．#5％。3、证明用于职工公积金贷款的个人住房抵押合同每件收费1##元。4、证明用于组合贷款的个人住房抵押合同每件收费15#元。5、证明非财产性民事协议如赡养协议、扶养协议、变更抚养权协议等每件收费1##元。6、证明计划生育协议等每件收费1##元。7、证明知青子女回沪委托监护协议等每件收费1##元。8、证明资助出国留学协议等每件收费2##元。9、证明涉及财产关系的民事家庭财产分割协议、遗产分割协议、婚前财产约定、离婚财产分割协议等每件收费4##元。1#、证明民间借款、还款协议、合同每件收费4##元。11、证明房屋动迁拆迁补偿安置协议等每件收费4##元。12、证明生父母共同送养的收养关系每件收费5##元。13、证明生父母单方送养的收养关系每件收费8#O元。14、证明其他监护人送养的收养关系每件收费1###元。15、证明财产继承，赠与和遗赠，如继承权公证、用于继承的亲属关系公证、赠与合同公证、受赠或受退赠书公证等按受益额的2％收取，最低收取2##元。二、证明有法律意义的事实1、证明出生、生存、死亡、身份、经历、学历、国籍、婚姻状况、亲属关系、未受(受过)刑事处分等每件收费8#元。2、证明法人和其他组织的资格、资信每件收费5##元。3、证明不可抗力事件每件收费4##元。4、对证人、证言及书证保全每件收费2##元。5、对声像资料、电脑软件保全每件收费8##元。6、对不动产的证据保全每件收费1###元。7、对其他物证的证据保全每件收费4##元。8、证明资助出国留学协议等、对侵权行为和事实证据保全每件收费1###元。9、制作票据拒绝证书每件收费4##元。三、证明有法律意义的文书1、证明知识产权的享有、转让和使用许可文书每件收费5##元。2、证明法人或其他组织的授权委托书、公司章程、会议决议或其他法律文书每件收费5##元。3、证明其他有法律意义的文书，如文件的副本、节本、译本、复印本与原本相符，合同(协议)或其他文书上的签名、印鉴、作出日期等每件收费1#O元。四、提存公证按标的额的#．3％收取，最低收取1##元。代申请人支付的保管费另收。五、赋予债权文书具有强制执行效力按债务总额的#.3％收取。六、办理遗嘱公证和保管遗嘱、清点保管遗产，确认遗嘱的效力。1、办理通嘱公证每件收费4##元(不涉及财产的2##元)。2、保管遗嘱(1)文字遗嘱(2)音带、音像遗嘱(1)每件每年收费1##元。租用银行保管箱费用另计。(2)每件每年收费2##元。租用银行保管箱费用另计。3、清点遗产每宗收费3##—1###元，可由双方在幅度内商定。4、确认遗嘱效力控受益额的1．5％收取，最低收取2##元。5、保管遗产每年收取保管费3##元。租用银行保管箱、仓储等费用另计。七、证明对财产的清点、清算，评估和估损。1、证明对财产的清点、清算公民个人财产每宗收费5##—1###元，法人及其他组织财产每宗收费1###一2###元。可由双方在幅度内商定。2、证明对财产的评估、估损公民个人财产收费5##元，法人及其他组织财产每宗收费1###元。聘请专家费用另计。八、证明其他民事法律行为的设立、变更、终止。1、对解除收养的公证每件收费5##元。2、对恢复父母子女关系的公证每件收费5##元。3、对认领亲子的公证每件收费5##元。4、证明其他民事法律关系的设立、变更、终止涉及人身权益的，每件收费1##元，涉及民事财产关系的，每件收费3##元，涉及商务财产关系的，每件收费5##元。5、对声明书、委托书的公证公民个人申办的每件收费2##元，法人及其他组织申办的每件收费5##元。6、对保证书的公证公民个人申办的每件收费3##元，法人及其他组织申办的每件收费5##元。7、证明股票发行每件收费3####—1#####元，可由双方在幅度内商定。8、现场监督股份公司创立大会、股东大会、董事会的召开和决议文件的通过每件收费2###—4###元，可由双方在幅度内商定。9、证明申办养老金、劳动保险金、子女助学金、抚恤金、救济金等相关公证每件收费5#元。九、办理法律规定的抵押登记，与公证相关的登记、认证事务，保管文书，代拟和修改与公证相关的法律文书。1、抵押登记每件收费3##—1###元，可由双方在幅度内商定。2、代拟修改有关公司章程、合同文本等经济法律文书每件收费3##—1###元，可由双方在幅度内商定。3、代办与公证事项相关的认证事务每件收费5#元。4、代办与公证事项相关的登记事务每件收费3##元。5、保管文书每件每年收费2##元。不足一年按一年收费，租用保管箱费用另计。6、代拟和修改民事法律文书不涉及财产关系的每件收费5#元，涉及财产关系的每件收费2##元。十、依法办理的其他法律事务。1、开奖抽号公证非经营性开奖抽号每件收费5##元，经营性开奖抽号每件收费1###元。2、拍卖公证每件收费1###元。3、招投标开标、决标公证每件收费3###元。4、证明健康状况、指纹、尸体检验、尸体火每件收费2##元。5、产品抽样检测公证每件收费5##元。6、征缴养路费协议公证每件收费1##元。7、纳税证明每件收费2##元。十一、与公证相关的各类服务收费。1、民事法律咨询涉及财产关系的，每半小时收费1##元，不涉及财产关系的，每半小时收费5#元。简单的口头咨询免费。2、经济法律咨询每半小时收费1##—2##元。可由双方在幅度内商定(不足半小时，按半小时收取)。3、委托专项调查市内调查的，每件收费5#元，赴远郊调查的，每件收费15#元，出省市调查的，每天收费2##元，住宿、就餐、交通费按规定标准另行收取。4、办证上门费每件收费1##元。5、上门送证费每件收费3#元。6、公证书副本费每本收费1#元。7、公证书翻译费每千字收费6#元，不足千字按千字计算。8、其他文书翻译费民事文书每千字8#元，经济合同文本每千字1##元。9、外译校核费每千字2#元，不足千字按千字计算。1#、常年公证服务以自愿原则由双方商定。十二、对已受理的公证事项，申请人要求撤回的。1、对己受理的公证事项，未经审查，申请人要求撤回的每件收费1#元。2、对已经审查的公证事项，申请人要求撤回的按照该公证事项收费标准的5#％收取。具体办理的过程和所需材料，介绍如下：1，当事人要准备好以下几种婚前财产材料：①个人的身份证明：如身份证、户口簿、申请人的未婚证明（证明由申请人单位人事部门或户籍所在地街道办事处出具）、已婚的还要带上结婚证；②与约定内容有关的财产所有权证明，如房产证、未拿到产权证的带购房合同和付款发票；③经协商一致达成的协议书。协议书的内容一般包括：当事人的姓名、性别、职业、住址等个人基本情况；财产的名称、数量、价值、状况、归属；上述婚前财产的使用、维修、处分的原则等。2，准备好上述材料后，双方必须共同亲自到公证处提出婚前财产公证申请，填写公证的申请表格。委托他人代理或是一个人来办婚前财产公证，是不会被受理的。根据公证内容的差别，婚前财产一般费用1##-3##元。"
"需要什么手续，费用多少，如果不去公证处，在
并非只要是遗嘱人作出的任何遗嘱都是合法有效的。遗嘱要想生效,必须同时具备以下条件:(一)遗嘱人立遗嘱时神志清醒,不存在被强迫或者欺骗的情形。(二)如果继承人之中有人缺乏劳动能力、生活极度困难,遗嘱中必须要给这样的继承人保留一定的遗产份额。(三)病危时的口头遗嘱必须要有两个以上的人做见证,而且这两个人本身不能是继承人或与继承人有利害关系。如果遗嘱人先后立了多份遗嘱,以最后所立的为准,但任何遗嘱都不能和已经公证过的遗嘱相抵触。比如说,一个人生前立了多份遗嘱,而每份遗嘱的内容都不太一样,其中第一份遗嘱是经过公证机关公证的,那么这种情况下就应该以公证遗嘱所立的内容为准进行遗产继承,而不是以最后立的那份遗嘱为准。因为,在不同种类的遗嘱中,公证遗嘱的效力最高。"
"立遗嘱公证都需要何人在场，需要哪些证件
2-口头遗嘱需要见证人在场。3-公证遗嘱，一般应该由立嘱人亲自到住所地的公证处申请办理，如有老人行动不便等特殊情况也可与具体的公证处协商上门办理。遗嘱公证应当由两名公证人员共同办理，由其中一名公证员在公证书上署名。因特殊情况由一名公证员办理时，应当有一名见证人在场，见证人应当在遗嘱和笔录上签名。《继承法》规定“自书、代书、录音、口头遗嘱，不得撤销、变更公证遗嘱”，所以，某种程度上可以认为公证遗嘱是遗嘱中效力最高的，如果通过公证方式立遗嘱后，想撤销或变更公证遗嘱，仍须通过公证的方式办理。4-头遗嘱是指立嘱人口述立遗嘱的情况，按《继承法》规定“遗嘱人在危急情况下，可以立口头遗嘱。口头遗嘱应当有两个以上见证人在场见证。危急情况解除后，遗嘱人能够用书面或者录音形式立遗嘱的，所立的口头遗嘱无效。”口头遗嘱除了需要有见证人见证外，最重要的特征是必须在危急的情况下才能使用，如病危、危急生命安全的事故等，且在危急情况解除后，口头遗嘱失效。"
"公证处公证，老人去世后这份遗嘱是否有效
老人生前留下遗嘱没有公证老人去世后遗嘱能在法律上生效。《中华人民共和国继承法》第十六条公民可以依照本法规定立遗嘱处分个人财产，并可以指定遗嘱执行人。公民可以立遗嘱将个人财产指定由法定继承人的一人或者数人继承。公民可以立遗嘱将个人财产赠给国家、集体或者法定继承人以外的人。"
"房产公证费收取标准
请问50万的房子公正费是多少？
依据：《国家发展改革委、财政部关于降低部分行政事业性收费标准》（发改价格[2013]1494号）中第二条：公证收费（包括按行政事业性收费进行管理的公证收费和经营服务性公证收费）中证明财产继承、赠与、接受遗赠的收费标准，由现行按受益额的2%收取下调为：受益额20万元以下的部分，按不超过1.2%收取；超过20万元不满50万元的部分，按不超过1%收取；超过50万元不满500万元的部分，按不超过0.8%收取；超过500万元不满1000万元的部分，按不超过0.5%收取；超过1000万元的部分，按不超过0.1%收取。证明单方赠与或受赠的，减半收取。具体收费标准由各省、自治区、直辖市价格主管部门会同有关部门制定。注意：一般进行房产公证前，需要具有房产估价机构进行估价（收费1000元左右），才能定义房产价格决定公证费多少。"
"什么是继承权公证，如何攻克继承权公证难关
继承权公证是公证机关根据法定继承权，遗嘱继承权和协议继承权等国家法律所承认的继承权，对继承死者生前私有财产者，进行身份确定，材料核实等一系列工作后，所出具的公证书。继承分法定继承和遗嘱继承两种，继承法第五条规定：继承开始后，按照法定继承办理；有遗嘱的，按照遗嘱继承或者遗赠办理；有遗赠扶养协议的，按照协议办理。据此可知，遗嘱如无违反法律之处，遗嘱继承应优于法定继承。在当事人申办继承权公证时，如被继承人生前立有未经公证的遗嘱，必须首先要认定遗嘱的法律效力方能办理继承权公证，在能认定遗嘱效力的前提下，必须出具遗嘱继承权公证书，如按法定继承权公证则极有可能侵犯遗嘱继承人的合法权益。"
"现金证券黄金等物品怎样计费公证
1.证明财产继承、赠与的，按接受人收取金额总数收费：(1)不满1万元的，按1%收费，但较低收费10元；(2)1万元以上的，按2%收费。2.证明股票、房屋转让、房屋买卖、土地使用权有偿转让的，按股票面额或房价的千分之三收费，但较低收费不得低于10元。3.证明出生、生存、死亡、身份、国籍、经历、委托书、亲属关系、婚姻状况、未受或受过刑事处分的，收费10元。4.证明土地使用权出让、土地使用权转让、房屋转让、房屋买卖及股权转让：(1)50万元以下的部分收3‰，不足200元的收200元；(2)50万元至500万元的部分收2.5‰；(3)500万元至1000万元的部分收2‰；(4)1000万元至2000万元的部分收1.5‰；(5)2000万元至5000元的部分收1‰；(6)5000万元至1亿元的部分收0.5‰；(7)1亿元以上的部分收0.1‰。5.证明遗赠抚养协议的真实性，收费10～50元。6.证明担保书、公司章程、资信情况等有关文书，收费50～200元。7.证明印鉴属实，副本、节本、译本与原本相符，影印件与原件相符，收费5元。8.证明遗嘱的，收费200元；证明遗嘱效力的，收费300元。"
"断绝亲子关系能公证吗
公证处可以公证断绝亲子关系吗?不能。父亲和儿子是血缘关系，从一出生就产生了法律上的权利和义务，公证也不能切断血缘关系，而父子关系在法律上不存在“断绝”一说，公证处不能做这样的公证，即使向法*起诉，法*也不会受理。但如果涉及到亲属关系产生的抚养或赡养的权利义务关系，则可以通过法律途径来解决。老*就可以通过法律途径追究子女的赡养责任;如果子女不孝，父母不希望遗产由其继承，也可通过遗嘱的方式进行处理;而如果父母未尽到抚养的义务，遗弃子女，依据公平正义的法律原则，也可以减轻甚至免除子女的赡养之责。从法律角度上，亲子关系不能自认而解除。我*关于自认的规定集中在《最高人民法*关于民事诉讼证据的若干规定》第八条，其第一款为：“诉讼过程中，一方当事人对另一方当事人陈述的案件事实明确表示承认的，另一方当事人无需举证。但涉及身分关系的案件除外。”该款明确规定有关身份关系的案件追求客观真实而不适用自认。所以法律上没有脱离亲子关系的具体条件。子女赡养父母是法律规定的义务，也是中华民族传统道德的基本要求，不赡养父母不仅仅要受道德上的遣责更要承担法律上的责任。如果法庭判决会要求承担一定的经济责任，但是一般不会造成刑法的责任追究。子女改换*籍虽然不受中*法律的追究(那是在*外，在*内还是要受中*法律的约束)，但是父母一方(中*籍)仍可以以子女不履行赡养义务至法*起诉。中*法*还是可以受理的，但是执行可能会是问题。"
"部队经济适用房可以立遗嘱公证吗
